,zeq,apex,lat,lon,mlat,ne,Te,Tn,u,v
0,90.0,90,0.104,-45.47,0.0,3512.806144,200.5104522705078,,-3.6344382762908936,9.569921493530273
1,89.79581525573394,90,-0.226,-45.357,0.0056185670428488335,3228.988672,201.61399841308594,,-2.3858203887939453,9.942859649658203
2,89.18328680572358,90,-0.554,-45.243,0.011237134085697667,2457.45408,204.614990234375,,0.9547869563102722,10.006627082824707
3,88.16249199507092,90,-0.88,-45.13,0.0168557011285465,1464.858624,208.63780212402344,,6.322323799133301,9.861004829406738
4,86.73355972142781,90,-1.206,-45.016,0.022474268171395334,699.756352,212.2797393798828,,12.725671768188477,8.989405632019043
5,84.89667041872508,90,-1.531,-44.903,0.028092835214244168,448.894272,213.8930206298828,,16.825855255126953,5.412539958953857
6,82.65205603437516,90,-1.854,-44.789,0.033711402257093,394.469696,212.28213500976562,,13.559246063232422,-3.360499382019043
7,80.00000000000091,90,-2.176,-44.676,0.039329969299941835,350.850944,207.6168975830078,,5.463676452636719,-13.164670944213867
8,91.0,91,0.104,-45.47,0.0,5140.930048,194.54385375976562,,-8.365238189697266,10.933323860168457
9,90.77538544808795,91,-0.226,-45.357,0.005892499108694008,4752.38912,195.9761199951172,,-7.064139366149902,11.180402755737305
10,90.10157298784725,91,-0.554,-45.243,0.011784998217388015,3672.60672,199.95455932617188,,-3.6668670177459717,10.835646629333496
11,88.97865620143693,91,-0.88,-45.13,0.017677497326082023,2232.006144,205.4904022216797,,2.180300712585449,10.364078521728516
12,87.40679104467745,91,-1.206,-45.016,0.02356999643477603,955.23872,210.80584716796875,,9.980730056762695,9.6669340133667
13,85.38619582539377,91,-1.531,-44.903,0.029462495543470038,482.698208,213.73130798339844,,16.357866287231445,6.733156681060791
14,82.91715117309377,91,-1.854,-44.789,0.035354994652164046,398.06656,212.6072540283203,,14.281424522399902,-2.226271629333496
15,80.0,91,-2.176,-44.676,0.04124749376085805,350.850944,207.6168975830078,,5.463676452636719,-13.164670944213867
16,92.0,92,0.104,-45.47,0.0,7088.850432,188.06410217285156,,-12.464975357055664,12.734201431274414
17,91.81238578081593,92,-0.226,-45.357,0.005384922750503832,6713.346048,189.357177734375,,-11.359789848327637,12.9818696975708
18,91.24956488434327,92,-0.554,-45.243,0.010769845501007664,5616.79872,193.04100036621094,,-8.772369384765625,12.572181701660156
19,90.31160259131047,92,-0.88,-45.13,0.016154768251511496,3999.735808,198.77125549316406,,-4.3963212966918945,11.68601131439209
20,88.99860769450697,92,-1.206,-45.016,0.02153969100201533,2256.875008,205.36416625976562,,2.2510881423950195,10.864853858947754
21,87.3107324861785,92,-1.531,-44.903,0.02692461375251916,909.539008,210.94992065429688,,10.481298446655273,9.855493545532227
22,85.2481727403565,92,-1.854,-44.789,0.03230953650302299,471.823872,213.6541748046875,,16.567916870117188,6.389352321624756
23,82.8111676901508,92,-2.176,-44.676,0.037694459253526824,396.672224,212.3118896484375,,14.0595121383667,-2.837545871734619
24,80.00000000000091,92,-2.498,-44.562,0.04307938200403066,350.927936,207.45228576660156,,5.571323394775391,-13.31018352508545
25,93.0,93,0.104,-45.47,0.0,9272.400896,181.5361328125,,-15.895783424377441,14.56146240234375
26,92.7967409608118,93,-0.226,-45.357,0.005604516500870368,8830.483456,182.93692016601562,,-14.781413078308105,14.75549602508545
27,92.18698938093712,93,-0.554,-45.243,0.011209033001740736,7506.913792,186.97842407226562,,-12.31257152557373,14.249200820922852
28,91.1708218702388,93,-0.88,-45.13,0.016813549502611103,5477.558784,193.57705688476562,,-8.107551574707031,13.0346097946167
